441687953	(-1.9309930,51.6737712)	The George
441687955	(-1.9313345,51.6737332)	Eliot Arms
441713867	(-1.4516880,53.8051193)	The Station
441743242	(-2.0604254,51.9443968)	The Swallow
441819090	(0.2623130,51.1507217)	Crosskeys
441945193	(-2.0204649,53.1052233)	White Lion
441950765	(-0.0986969,51.5125703)	The Centre Page
441986758	(-1.1371021,52.6088336)	MagiBar
441986809	(-1.1363930,52.6101621)	The Midland
442029425	(-1.1929127,54.1219905)	The Commercial
442029428	(-1.1919439,54.1224255)	The Angel
442035424	(-2.0888361,52.6090557)	Red Lion
442050192	(-0.2105421,50.8302849)	The Harbour View
442111166	(-1.4394825,51.1577048)	Abbots Mitre
442135456	(-2.0844126,52.5988922)	Pyle Cock(closed)
442159554	(0.6308028,51.8429340)	The Western Arms
442324955	(1.7403677,52.6080702)	Long Johns
442325296	(1.7376467,52.6082392)	Pier Tavern
442336319	(-2.2958779,52.2947350)	The New Inn
442357253	(-3.2464950,53.2335659)	The Crown Inn
442380280	(-2.3154129,52.3769871)	The Mug House Inn
442391285	(-1.4459340,51.4019893)	The Dundas Arms
442391505	(-1.7770114,51.5539657)	Longs Bar
442391557	(-1.7770114,51.5536455)	The Victoria
442391664	(-1.7737549,51.5780613)	Kembrey Inn
442391826	(-1.7758374,51.5854216)	The Moonrakers
442391827	(-1.7689008,51.5844070)	The Wheatsheaf
442391947	(-1.7616860,51.5923767)	Kingsdown
442391952	(-6.3829091,54.4683156)	The Corner House
442392111	(-1.7872298,51.6090121)	Cold Harbour
442392442	(-1.8017797,51.5987001)	The Friary
442392637	(-1.8018092,51.6001877)	Blunsdon Arms
442594873	(-9.6881858,52.3466972)	McElligotts
442631340	(-2.3185986,52.3752785)	The Woodcolliers
442661932	(-2.3587134,52.4107905)	Ye Olde New Inn
442722766	(-2.2497320,52.4100031)	The Lock Inn
442722799	(-2.2533573,52.4125028)	The Queens Head
442738397	(-1.5099389,51.4129407)	The Downgate
442743469	(-1.4475108,51.3995398)	Prince Of Wales
442748977	(-1.4060860,51.3862124)	White Hart
442750696	(-1.3878715,51.3806687)	Craven Arms
442864252	(-2.5898592,53.3897552)	Porters Ale House
442867136	(-2.5927408,53.3874655)	The Feathers
442867151	(-2.5929277,53.3873993)	The Reef Bar
442876586	(-2.5936764,53.3924204)	Kings Head Inn
442876803	(-0.2495009,50.8409923)	The Royal George
442877607	(-2.5893339,53.3901832)	The Old Town House
442877825	(-2.6153750,53.3848902)	Coach & Horses Inn
442877900	(-2.6225075,53.3832725)	The Black Horse
442879519	(-2.5917973,53.3867177)	Bridges
442903341	(-4.1337499,50.3802604)	The Junction
442903343	(-4.1335535,50.3815118)	The Fortescue
442903346	(-4.1333659,50.3819651)	Goodbody's
442976838	(-1.4671460,53.7971164)	The Woodman
443031954	(-0.1651236,51.4862058)	The Coopers Arms
443032351	(-0.1625573,51.4885895)	The Phoenix
443032673	(-0.1678021,51.4891032)	The Builder's Arms
443067926	(0.1853400,51.8036095)	The Cock
443067928	(0.1808894,51.8032362)	The Crown
443070307	(-2.3539851,53.7587159)	Peel Park Inn
443115954	(-1.3688391,53.7434400)	Victoria Hotel
443116591	(-1.3674005,53.7408711)	Boat inn
443132709	(-1.9936715,53.7484546)	Hare and Hounds
443138663	(-2.9939437,53.4860238)	Cooksons Bridge
443271270	(-0.1761361,51.1701077)	Ye Olde Six Bells
443353180	(-2.8771596,56.3369984)	The Tavern
443360721	(-0.7572030,51.2485990)	The Crimea
443360728	(-0.7504380,51.2470114)	The Royal Staff
443373023	(-0.7523404,51.2437304)	The Golden Lion
443373035	(-0.7501444,51.2423580)	The Red Lion
443373093	(-0.7636689,51.2432349)	Garden Gate
443383412	(-0.1882622,53.9399673)	Black Horse
443444822	(-0.0191313,52.3822527)	The Windmill
443455132	(-3.1369717,51.8591560)	Bear Hotel
443535169	(-5.1784323,50.1898555)	Seven Stars Inn
443541048	(-2.4472234,52.7165490)	The Old Shawbirch
443606881	(0.0185904,51.3794345)	The George
443612944	(-3.2208066,51.6459720)	Maesycwmmer Inn
443612945	(-3.2217758,51.6458941)	The Angel
443612946	(-3.2215956,51.6461178)	The Butchers Arms
443655057	(-2.0617546,52.3339155)	Golden Cross Hotel
443655058	(-2.0589011,52.3362587)	The Slug and Lettuce
443663894	(-0.1144675,51.4891759)	Duchy Arms
443673068	(-5.0755603,50.4162775)	Steam
443690959	(-3.4004322,50.6932834)	Digger's Rest
443758714	(0.8753873,51.2183819)	The Chequers
443758718	(0.8790408,51.2212209)	Halfway House
443803153	(-2.3764333,52.0575538)	The Wellington Inn
443808416	(-0.7934710,52.0649533)	Stantonbury Social Working Men's Club
443874682	(1.7254357,52.6151136)	Lacon Arms
443882054	(-7.2256023,52.1612725)	Mother McHughs
443902999	(-4.4611611,54.8582681)	The Bladnoch Inn
443920664	(-3.2500244,53.2163783)	The Cross Foxes Inn
443974668	(-2.0768007,52.3114931)	Ewe and Lamb
444384417	(1.1808138,51.0895222)	The Black Bull
444420889	(-2.0450513,52.4475895)	PULL @ The Woodman
444507858	(-1.8561713,51.7070075)	The Falcon
444514099	(-4.0661407,55.8019490)	Camphill Vaults
444529037	(-3.1843083,53.3727961)	Mojos
444529271	(-6.2322338,53.4712932)	The Orchard
444540131	(-0.0325472,51.4757053)	Amersham Arms
444553060	(-0.2285918,51.9793285)	The Platform
444558923	(-0.2280198,51.9798786)	Four Emblems
444571832	(-3.1817181,53.3657366)	The Hilbre
444575036	(-3.1797468,53.3735824)	White Lion
444577824	(-1.2996539,51.6279107)	The Plum Pudding
444578493	(-2.0641467,52.3336001)	The Wishing Well
444578497	(-2.0996860,52.3050818)	The Swan
444622879	(-1.6621341,53.7966606)	The Manor Inn
444623035	(-1.6556246,53.7901346)	The Ivy
444635647	(0.1276536,51.3573650)	Five Bells Public House
444644650	(-1.2146055,53.2807329)	The Royal Oak
444699072	(-3.0017115,53.0587069)	The Railway
444739625	(-3.2006252,55.9633687)	The Orchard
444774800	(-1.3137180,54.5636456)	Trader Jack's
444926205	(-4.1758878,55.7649848)	Montgomerie Arms
444939224	(-1.8678330,51.6147130)	Bell Inn
444995692	(-3.0422743,53.0909458)	Ffrwd
445031439	(-3.5440958,50.7153674)	Sawyers Arms
445033292	(-1.5423010,54.0117940)	The Knox
445044819	(-2.3365628,53.5244829)	Golden Lion
445082215	(-0.6677643,52.8217981)	The Cross Swords
445083585	(-0.6202687,52.8068213)	The White Lion
445105768	(-3.6064811,52.4066233)	The Blue Bell Inn
445119387	(-3.5123946,52.2998668)	Cornhill Inn
445119390	(-3.5131059,52.3012712)	Eagles Inn
445123167	(-2.5212425,53.4925888)	Britannia
445150787	(0.2810499,51.4130046)	The Ship Inn
445364512	(-9.7805103,52.2761462)	Oyster Tavern Pub & Restruant
445409811	(-0.0225177,51.4761828)	The Birds Nest
445531854	(-8.1040264,55.1368802)	The Loft
445621559	(-0.7524867,51.6319380)	Yates
445622157	(-0.7529781,51.6314638)	Butlers
445642827	(-0.1905690,54.0815558)	Harbour Tavern
445738617	(-1.8722399,51.7111267)	The Red Lion
445773319	(-1.3014624,53.3825197)	Royal Oak
445817004	(-2.0287747,52.5054104)	Brades Tavern
445832688	(-2.0201091,52.4966130)	The Manchester Stores
445850985	(-3.6636019,50.8083538)	Rose and Crown
445887018	(-0.0528343,51.5681408)	Anchor & Hope
446011933	(0.5737219,52.5831104)	Bedingfeld Arms
446064645	(-3.3222761,50.6557844)	Sir Walter Raleigh
446102702	(-0.9807605,51.7488120)	The Rising Sun
446103099	(-0.9815330,51.7491357)	The Thatch
446132561	(-2.6038690,53.3375338)	Hatton Arms
446257336	(-9.8235283,52.2773306)	The Tankard
446297976	(1.7152269,52.6069567)	The Salisbury Arms
446299366	(-1.3676815,53.7435555)	Anchor
446302964	(-5.9880067,54.6749898)	The Jolly Beggar
446391674	(-1.2251574,51.1548788)	The Northbrook Arms
446392411	(-3.1593614,55.9626907)	The Loch Inn
446754429	(-3.1713276,55.9775081)	Teuchters Landing
446754435	(-3.1715326,55.9764865)	The Barologist
446759690	(-3.1695398,55.9761405)	The King's Wark
446782189	(-6.2629135,53.3437834)	4 Dame Lane
446783386	(-6.2657046,53.3396163)	The Swan Bar (Lynch)
446783401	(-6.2656562,53.3367018)	Opium
446783419	(-6.2649950,53.3353226)	Anseo
446785612	(-6.2903186,53.3625577)	The Homestead
446785628	(-6.2803579,53.3471088)	Dice Bar
446785642	(-6.2800493,53.3470056)	Frank Ryan's
446882323	(-0.2088068,51.5181810)	Nova Cafe
446882529	(-0.2098900,51.5169298)	The KPH
446946873	(-1.3118720,54.5640730)	Green Dragon
446946874	(-1.3124075,54.5648266)	The Stag
446946876	(-1.3133637,54.5675413)	The NorthEastern
447082105	(0.3733122,52.6029126)	The Whalebone (Wetherspoons)
447082142	(0.3769488,52.6029239)	Crown Hotel
447082147	(0.3786749,52.6038753)	Castle Hotel
447082155	(0.3780501,52.6030344)	Swan Hotel
447261515	(0.3896382,52.5619730)	Rose & Crown
447484575	(0.0245727,51.4102359)	Freelands Tavern
447488047	(0.0217378,51.4099845)	Red Lion
447490509	(0.0209997,51.4097650)	The White Horse
447541456	(-1.3390740,51.9513493)	The White Horse
447785371	(0.3270510,51.4453931)	The Rose
447816443	(-3.5437363,50.8613556)	Cadeleigh Arms
447836952	(-3.5111817,50.8590124)	The Trout Inn
447837288	(-3.5118718,50.8577811)	The Fishermans Cot
447860012	(-0.5295646,53.2351818)	Peacock
447871574	(0.3909859,51.1810793)	The John Brunt VC
447878280	(-2.7587329,52.7092537)	Montgomery's Tower
447880207	(-2.5759045,51.8478104)	Royal Spring Inn
447887645	(-2.7527402,52.7075536)	The Three Fishes
447892353	(-4.2462105,56.2470638)	The Lade Inn
447919545	(-3.5545858,50.9809080)	Red Lion
447919708	(-0.0550320,51.5454860)	Baxter's Court
447950210	(-1.9039181,53.7097062)	The Moorings
447964798	(-0.9778796,51.3013678)	The Coach and Horses
447977857	(-2.9942104,53.0445517)	The Parish
447990953	(-7.0703636,52.2824085)	Stapleton
447990954	(-7.0712575,52.2820626)	Lyons
448000482	(-3.0264384,53.0355991)	The Black Lion Inn
448014824	(0.2648041,51.4462564)	The Bull
448037423	(0.2244757,51.4413705)	Ivyleaf
448286495	(-0.7789769,51.2888862)	The Monkey Puzzle
448353174	(-2.9664964,51.3470636)	The Ashcombe
448366687	(-1.6859968,53.9800941)	Sun Inn
448376691	(-0.0656335,51.5441010)	The Prince Arthur
448407415	(-2.9563856,51.3517436)	The Bristol House
448447928	(-2.4514935,52.6477761)	The Britannia
448448062	(-2.4443409,52.6371655)	Foresters Arms
448448064	(-2.4450858,52.6372987)	The Corner House
448573853	(-2.7745392,53.8999658)	Royal Oak Hotel
448573858	(-2.7736952,53.9017469)	The Crown
448619798	(-3.0263519,53.0328023)	The Swan Inn
448619944	(-3.0200957,53.0318093)	The Black Lion Inn
448643587	(-3.5923822,50.5460247)	Dew Drop Inn
448647493	(-2.7743212,53.9007836)	Eagle and Child
448666125	(0.2950539,51.4498510)	Ingress Tavern
448750310	(0.2187439,51.5627463)	The Fatling
448751013	(0.3117353,51.4426378)	The Sun
448759540	(-2.7722307,52.6209762)	The Horseshoes
448921712	(-0.1792332,51.6115111)	Elephant Inn
449027538	(-8.6278866,52.6684460)	Curragower
449094695	(-4.2061679,55.7451175)	The Greenhills
449116984	(0.2538282,51.4529355)	The Wharf Pub
449117214	(0.1415103,51.5725211)	Tollgate Tavern
449207412	(0.0113655,51.4567519)	Old Tigers Head
449213965	(0.0093084,51.4567562)	Duke of Edinburgh
449229496	(-3.0336876,53.8436256)	The Squirrel
449334152	(-2.1032732,54.3086145)	Rose & Crown
449340676	(-1.9951703,54.2912516)	The George and Dragon
449341103	(-0.7902860,54.5588078)	Cod and Lobster
449341641	(-0.7917925,54.5592086)	Royal George
449941369	(-0.7748642,51.6487027)	Brickmakers Arms
450124302	(-4.1255745,51.2065978)	The Wellington
450126982	(-4.1225776,51.2089877)	Vivid Cocktail Bar
450135259	(-1.3302135,50.8892965)	The Plough
450140503	(-4.0580558,51.0784465)	The Underground
450146567	(-5.9301928,54.5958843)	Ten Square
450146568	(-5.9283585,54.5964173)	The Basement
450146569	(-5.9290437,54.5929274)	Limelight 1
450146570	(-5.9286840,54.5928531)	Katy Daly's
450146571	(-5.9283928,54.5927931)	Limelight 2
450151811	(0.0033482,51.4609729)	Dacre Arms
450167387	(-0.0075012,51.4554637)	Hansburys
450182100	(-8.9801378,52.8309250)	The Halfway House
450189751	(0.2819297,51.4532433)	Sir John Franklin
450191254	(0.2844874,51.4532219)	Pier Hotel
450205148	(-2.4456590,52.6753300)	The Thomas Botfield
450242569	(-9.0516692,53.2702585)	Bar No. 8
450566191	(-1.1907601,54.1184820)	The Horseshoe
450637736	(-3.0973530,53.3285997)	Jonny Pye
450654260	(-3.6112907,50.5288992)	Jolly Abbot
450654714	(-3.6118102,50.5289195)	White Hart
450654715	(-3.6122544,50.5290804)	Union Inn
450717670	(-0.2758751,50.8324346)	The Royal Sovereign
450756829	(-1.8318481,53.7380947)	Shoulder of Mutton
451131741	(-1.5102453,55.1281163)	The Blyth and Tyne
451139620	(-1.0878648,51.2623509)	The Maidenhead Inn
451849321	(-1.2779654,52.5487208)	The Blue Bell
451896680	(-1.8900385,51.6624351)	The Crown Inn
451971470	(-2.1397290,53.3894288)	Dog & Partridge
451998857	(-9.8507147,52.0133218)	Rowan Tree Inn
452038598	(0.2511556,50.8216201)	The Junction
452041291	(-6.4763613,53.4194358)	O'Dwyer's
452041292	(-6.4764631,53.4191934)	Slevin's
452060762	(0.1662155,50.8399889)	Berwick Inn
452074463	(-1.4284798,52.0377097)	Lampet Arms
452215462	(-0.1376134,51.5105660)	The Leicester Arms
452240939	(-0.1474367,51.5143279)	Spread Eagle
452289941	(-10.1006366,51.7696291)	The Blind Piper
452433527	(-0.1104184,51.5224993)	The Gunmakers
452484706	(-1.8927279,52.2672395)	The Lark
452494199	(-4.0455647,55.8935510)	Big Shop Bar
452555205	(-0.7782618,53.9304706)	The White Goose
452555374	(-0.7778613,53.9319583)	Cross Keys
452555378	(-0.7776237,53.9311315)	The Feathers Hotel
452903701	(-1.5320043,52.2836130)	The Railway Inn
452904588	(-1.5356347,52.2898000)	The Benjamin Satchwell
453184703	(-2.4685854,52.6249249)	The Black Swan
453230694	(-0.4602112,52.1350224)	The Embankment
453432878	(-3.0372023,53.0774095)	Clayton Arms
453435241	(0.0727359,51.3187868)	Blacksmith's Arms
453582433	(-2.0804022,54.3151181)	The King's Arms
453640867	(-0.1561401,51.5174194)	The Union
453670709	(-4.5119804,58.1864756)	The Crask Inn
454125065	(-1.2850330,51.3324140)	The Royal Oak
454158786	(-0.1386099,50.8267402)	The White Rabbit
454181704	(-3.2858718,50.7865398)	The Nog Inn
454200832	(0.0297436,51.3352487)	Kings Arms
454318199	(-3.1726541,54.0642308)	Ship Inn
454361619	(0.2151390,51.4386346)	The Fox and Hounds
454514770	(-2.9250059,51.3606466)	The Woodspring
454518993	(-4.4637041,55.4486699)	Gateside Inn
454551512	(-2.9307222,51.3592638)	The Golden Lion
454551519	(-2.9277559,51.3603496)	The Lamb
454635534	(-1.1912390,52.9951958)	The Oxford
454640645	(-1.1847525,52.9894925)	Catchem's Corner
454664874	(-4.1721332,51.8745107)	Cressely Arms
454664876	(-4.1693063,51.8743351)	The Salutation
454664877	(-4.1872147,51.8553909)	Y Polyn
454902298	(-1.2101026,52.7719491)	Griffin Inn
455045691	(-2.0446397,52.5057187)	The Barley Mow
455125600	(-4.1951283,51.0570038)	The Beaver
455125602	(-4.1956979,51.0572488)	The Royal George
455193157	(0.2010069,51.9039394)	Dog & Duck
455193216	(0.1994042,51.9023670)	Queens Head
455193475	(0.1992908,51.9020978)	King's Arms
455193491	(0.1926853,51.9030492)	The Cock
455193907	(0.2352216,51.9143722)	The Crown
455297140	(-4.6395484,54.1705914)	The Baltic Inn
455352849	(-1.0547648,53.1831792)	Robin Hood
455458441	(-4.4810531,54.1486714)	Rover's Return
455594059	(-1.6622704,53.7971878)	The Worlds End
455615776	(-6.2853629,52.6761077)	The Bridge Bar
455695929	(-0.5774217,52.0159789)	The Rose and Crown
455987868	(-1.1700025,53.0837828)	The Hutt
456126095	(-1.2845474,52.1179779)	The Hare and Hounds
456172247	(-2.7400197,52.7255030)	The Compasses Inn
456205379	(-1.2777762,52.1108961)	The Plough
456361445	(-2.4393639,52.6812693)	Beefeater
456375159	(1.6009374,52.1495866)	The White Hart
456375161	(1.6026021,52.1549137)	The Mill Inn
456375162	(1.6020236,52.1527705)	Ye Olde Cross Keys Inn
456390411	(-1.5127850,55.1263561)	The Flying Horse
456408662	(-0.0247443,51.4106029)	Patrick's
457102768	(0.7907388,51.9098692)	The Shoulder of Mutton
457157652	(0.7595130,52.0713622)	The Crown
457161558	(-1.6939695,53.7527488)	George IV
457219296	(-3.1126413,51.5250370)	The Star Inn
457321941	(-5.1626963,57.8945371)	The Arch Inn
457321949	(-5.1558449,57.8965066)	Ferry Boat Inn
457410835	(-0.0983890,51.5935000)	The Westbury
457417237	(-6.9384849,52.8377101)	Brennan's
457420747	(-6.4313324,52.6143388)	Parkside
457478723	(-1.0828262,52.5118140)	Chandler's Arms
457562546	(-0.5652687,51.6026006)	The Jolly Farmer
457646658	(-1.7326047,53.8372791)	The New Inn
457646678	(-1.7304084,53.8349754)	White Swan
457659538	(-3.1298618,51.5222221)	Llanrumney Hall
457718316	(-3.0257027,53.4922796)	The George
457722234	(-3.0318208,53.4851993)	The Edinburgh
457722467	(-3.0256753,53.4914296)	Stamps
457783193	(-2.2200448,53.3584323)	The Waggon & Horses
457787132	(-2.2100995,53.3533878)	The Mermaid
457788495	(-2.2150791,53.3471856)	Freemasons Arms
457789402	(-2.2130291,53.3467247)	The Railway
457869789	(-5.2404452,50.2858884)	The Unicorn
457874235	(-1.0863754,52.5055749)	Shearsby Bath
457916983	(-1.5837961,51.6584375)	Portwell Angel
457930725	(-1.8564511,53.8061794)	The Duke of York
457946598	(1.1845298,51.0878456)	Royal Standard
458213711	(0.2156993,51.4346017)	Cressy Arms
458228172	(0.2152959,51.4338205)	The Orange Tree
458246305	(-1.2262821,52.9735069)	The Rose
458412041	(1.4961962,52.1642092)	The Plough and Sail
458425147	(-1.5913796,52.2821499)	Rose & Crown
458469042	(1.7295507,52.5750578)	New Entertainer
458498963	(-1.0428479,51.1577842)	The Sun
458759042	(-0.2205088,50.8431137)	The Stags Head
458759043	(-0.2208239,50.8430449)	The St George
458911877	(-2.7211121,52.7113249)	The Belvidere
458978187	(-2.5168821,52.7032186)	The Plough Inn
458978242	(-2.5177021,52.7011893)	Donovan's
459046202	(-1.4106653,53.6683532)	Sharlston Rovers ARLFC
459046204	(-1.4121738,53.6668892)	Sharlston Villa Club
459046342	(-1.4216525,53.6748047)	Sharlston Colliery Welfare Club
459060348	(-3.0335869,53.1185668)	The White Lion
459101813	(-2.9387157,53.1181720)	The Nags Head
459106793	(-1.3083816,52.5799478)	The Plough
459128587	(-0.7772059,51.2468768)	Imperial Standard
459154400	(1.1854582,51.0840626)	The Raglan
459161562	(-1.5361007,54.7092287)	The Poachers
459161895	(-2.0303798,53.1048680)	The Wellington Inn
459180044	(-1.9350263,52.4444138)	The Lounge
459250820	(-0.0998166,51.5615953)	Kings Head
459269359	(-0.0789926,51.5622912)	The Clarence
459341808	(-0.2592305,51.9581364)	The Sailor Boy
459355066	(-2.3574293,51.8362333)	The Severn Bore
459429872	(-1.3150667,52.5756401)	King William
459456994	(-0.9124712,51.2138670)	The Chequers
459786576	(-0.1100447,51.5969905)	Goose
459799097	(-0.0846119,51.5506725)	Lady Mildmay
459800437	(-0.2417639,50.9709517)	The Royal Oak
459805640	(-0.0636349,51.6176396)	Golden Fleece
459814453	(-0.6583759,51.7948417)	The Robin Hood Inn
459819389	(-0.0615850,51.6056756)	The Bill Nicholson
459832646	(-3.0245345,53.4188520)	Egremont Ferry
459917512	(0.2730816,51.1311987)	The Royal Oak
459983277	(-4.0045371,50.7385397)	London Inn
459983351	(-4.0046826,50.7383793)	Plymouth Inn
460019653	(-4.5047359,52.8239812)	The Sandpiper
460019654	(-4.5051695,52.8238381)	St Tudwals Inn
460020604	(-1.8675511,53.1811993)	Ye Olde Cheshire Cheese
460020607	(-1.8684409,53.1814551)	The Grapes
460376799	(0.5710689,51.2233117)	The Buffalo's Head
460389247	(-1.1831413,54.1878834)	Fauconberg Arms
460435764	(-0.1325831,51.4237845)	Earl Ferrers
460531077	(-0.1109739,51.5982203)	Monaghans Tavern
460668847	(-0.0642382,51.5847587)	Mannions Prince Arthur
460836816	(-6.2558960,53.3584160)	The Hogan Stand
460836900	(-6.2676803,53.3447932)	Turk's Head
460836940	(-6.2757517,53.3451273)	O'Shea's Merchant
460836949	(-6.2763510,53.3449779)	Brazen Head
460836997	(-6.2543617,53.3584678)	Gill's Corner House
461058563	(-2.5179247,52.7054045)	The Wellington Arms
461073237	(-0.2949681,52.2455327)	Royal Oak
461194205	(-2.5172982,52.7055918)	The Park
461257548	(-4.4131731,52.8907477)	The Black Lion
461273445	(-1.5392015,53.9893381)	The Tap and Spile
461279709	(-1.4621419,54.0063927)	Marquis of Granby
461281890	(-0.0792131,51.5427663)	The Talbot
461300946	(-0.2725544,50.8343245)	The Buckingham Arms
461300949	(-0.2721476,50.8346437)	The Crab Tree Inn
461635370	(-3.0243987,51.5598480)	The Duffryn Arms
461659237	(0.1065119,51.3568849)	The Chelsfield
461660123	(-3.7380376,50.7234135)	The Old Thatch Inn
461810944	(-2.1665271,53.4098868)	Crown Inn
461816700	(-0.8876994,53.7133233)	The Viking
461816717	(-0.8734478,53.6967564)	The Vermuyden
461816721	(-0.8675395,53.6934509)	The Marshlands
461816744	(-0.8387042,53.6896583)	Kings Head (Closed Down)
461816747	(-0.8368026,53.6908682)	The Ship Inn
461816853	(-0.8653080,53.7037104)	Victoria Hotel
461833284	(-1.3367251,51.3439446)	Carpenters Arms
461859257	(-2.1310717,52.5823262)	The White Hart
461861854	(-2.1260634,52.5869062)	The Royal London
461873222	(-2.0955463,52.6166396)	The New Pear Tree
461938860	(-2.5824525,51.9155768)	The Eagle
461938911	(-2.5839883,51.9144781)	The Crown and Sceptre
461957961	(-2.8277782,51.3912177)	Railway Inn
461961695	(-2.8418154,51.4399012)	The Old Inn
461961702	(-2.8503873,51.4367795)	The Wagon and Horses
461962120	(-2.8517622,51.4370524)	The Olde Bristol Inn
461963155	(-2.8603554,51.4415534)	The Royal Oak
461966211	(-2.8430590,51.4176979)	The Drum and Monkey
462023028	(-0.7215681,51.5197677)	The Bell
462025244	(-0.1509087,51.5129113)	Barley Mow
462197784	(-1.8604515,53.7942179)	Hill Top Inn
462198717	(-2.0308465,53.1066599)	Britannia Inn
462198726	(-2.0268927,53.1058650)	Wilkes' Head
462212935	(-3.2304199,51.5084500)	The Royal Exchange
462218838	(-0.4471650,51.1919904)	Hurtwood Hotel
462356836	(-0.3229452,50.8273546)	The Merry Monk
462584069	(-1.4743457,54.0095805)	World's End
462584511	(-1.4707553,54.0090241)	The Mitre
462603639	(-1.5412376,53.9916562)	The Alexandra
462604102	(-1.5407685,53.9918203)	Pitcher and Piano
462604849	(-1.5408118,53.9919351)	Banyan
462615653	(-1.5439439,53.9942012)	Wetherspoon's The Winter Gardens
462650581	(-1.5314431,52.2894414)	The Drawing Board
462704443	(-0.2321728,50.8514857)	The Mile Oak
462902151	(-8.1899535,54.4998262)	The Bridgeend
463208850	(-1.8479831,53.7674854)	Ring O'Bells
463214534	(-2.8269590,51.3920914)	Market Inn
463220489	(-2.6118869,53.3902168)	The Hatter
463383537	(-1.5328846,52.2856917)	The Old Library
463387721	(-5.5478886,50.1021857)	Red Lion
463405698	(-1.7122527,53.6183213)	The Smiths Arms
463405711	(-1.7175578,53.6195508)	The White Swan
463405733	(-1.7252022,53.6349568)	The Fenay Bridge
463633135	(-6.6612230,53.5236699)	Kiltale GAA Clubhouse
463710847	(-6.8397745,53.2508588)	Eleson House
463996561	(-0.8480555,53.7215158)	Sotheron Arms
463996686	(-0.8469369,53.7187625)	Blacksmiths Arms
464016262	(-3.1734566,51.4432150)	The Pilot
464261528	(-1.5702083,53.5678861)	Spencer Arms
464405128	(-3.2094673,51.5250035)	The Butcher's Arms
464408497	(-0.6564375,51.9371015)	The Star
464624245	(-0.1247406,51.1389519)	Prince Albert
464756528	(-2.3229327,53.6496174)	The Rose and Crown
464770413	(-6.8553247,53.2394037)	The Leap Inn
464906199	(-2.1603610,53.1211384)	The Roaring Meg
465193048	(-0.2652767,52.2188757)	The Cambridgeshire Hunter
465199181	(-2.3748513,53.4521325)	The Garrick's Head
465199330	(-2.3550583,53.4485367)	The Chadwick
465211837	(-2.3938091,53.4482199)	Railway Tavern
465235746	(-6.3370574,54.4656227)	The Courthouse
465275928	(-2.8152068,51.3846643)	Prince of Orange
465275932	(-2.8163079,51.3851315)	Butcher's Arms
465295794	(-2.5879025,51.8488986)	Forge Hammer & River Spice
465709101	(-0.5318580,53.2352461)	Morning Star
465709114	(-0.5420972,53.2263304)	Treaty of Commerce
466037904	(-2.3993429,51.8420121)	Junction Inn
466209015	(-6.9837270,52.9920748)	Anderson's
466209018	(-6.9836618,52.9919699)	The Emigrant
466503352	(-2.1735441,53.1180668)	Old Sam’s
466503355	(-2.1755119,53.1172488)	The Swan
466503359	(-2.1689004,53.1112742)	The Barley Mow
466503372	(-2.1719750,53.1101410)	Top O'Th' Trent
466926232	(-0.1363142,51.5111757)	The Crown
467315571	(-0.3577426,51.4469837)	The Winning Post
467652897	(-1.2620909,51.7533993)	The Four Candles
467699596	(-0.1470545,51.5996527)	The Minstrel Boy
467708570	(-0.8677469,53.6939951)	Old Goole WMC
467708694	(-0.8716478,53.6972508)	F'st 'N' Last
467708707	(-0.8729490,53.6970565)	The Middle House
467744840	(-6.2605934,53.3514331)	Madigans
467744854	(-6.2663911,53.3442904)	Brogan's Bar
467744856	(-6.2548867,53.3505727)	The Celt
467744860	(-6.2626961,53.3451275)	The Old Storehouse
467767815	(0.3942480,52.3110257)	The Crown
467767957	(0.3857758,52.3115929)	The Chequers
467926948	(0.1988086,52.2580795)	The Bridge
468173785	(-2.1182429,53.3485032)	Farmers Arms
468721300	(-8.4723641,51.8954602)	Callanans
469086403	(-1.5451696,51.9429835)	The Chequers
469153856	(-8.4374049,52.8131063)	Brian Ború On The Hill
469158256	(-3.3630014,50.7174627)	The Night Jar Inn
469167537	(-1.5045273,55.1253268)	Royal Engineers Association Blyth Branch
469167544	(-1.5049023,55.1246727)	The Tavern
469184179	(-0.1052653,51.9687679)	The Moon and Stars
469199353	(-2.7538321,53.4055346)	Manor Farm
469201729	(-2.7656534,53.4245169)	Black Horse
469247677	(-3.1664845,51.8719801)	Nantyffin Cider Mill Inn
469332865	(1.0237088,51.0422546)	Neptune Inn
469369818	(-4.2080746,50.5548426)	The Copper Penny
469378022	(-2.0627923,53.4876236)	Fox Tavern
469383174	(-0.4935056,53.4001375)	The Crown Inn
469388244	(-5.9262768,54.5994199)	Morning Star
469412641	(-2.9991815,51.2343751)	The Reed's Arms
469412642	(-2.9987264,51.2357684)	Chaplin's
469436215	(-2.1537209,51.9979822)	The White Bear
469465021	(-1.5548078,52.7675431)	Barley Mow
469465022	(-1.5642670,52.7607231)	The Rising Sun
469621095	(-5.9341466,54.5945076)	Brennans
469621096	(-5.9323268,54.5915045)	The Five Points
469667082	(-3.0527951,50.7148212)	The Ship Inn
469667084	(-3.0547981,50.7146302)	The Harbour Inn
469679055	(-2.6030122,52.7032202)	The Grove Inn
469703085	(-3.1062652,51.8769519)	Red Lion
469751785	(-1.3080285,54.5046560)	The Fox Covert
